date,RREC2200
2017-07-01,20926.25541999997
2017-08-01,18196.972839999995
2017-09-01,18913.811920000004
2017-10-01,17673.023570000005
2017-11-01,30208.12296000004
2017-12-01,18664.884959999985
2018-01-01,22742.375730000003
2018-02-01,21212.24250000001
2018-03-01,20101.69210000001
2018-04-01,21465.66299
2018-05-01,20292.238639999985
2018-06-01,21818.1493
2018-07-01,28307.279
2018-08-01,23769.78795999999
2018-09-01,20180.08679999999
2018-10-01,29411.997490000023
2018-11-01,22940.0087
2018-12-01,18853.774610000004
2019-01-01,20815.67565
2019-02-01,18602.72504
2019-03-01,19829.42799000001
2019-04-01,22523.40196
2019-05-01,23261.61658999999
2019-06-01,16398.68894
2019-07-01,27570.33771
2019-08-01,24683.75209999999
2019-09-01,16370.76699
2019-10-01,26796.05502
2019-11-01,22904.80738
2019-12-01,16914.09547
2020-01-01,25398.73587000001
2020-02-01,13083.100540000003
2020-03-01,14908.13871
2020-04-01,2279.80466
2020-05-01,5274.99095
2020-06-01,12248.729050000004
2020-07-01,8666.655110000002
2020-08-01,10964.707440000004
2020-09-01,13974.70209
2020-10-01,17912.933879999997
2020-11-01,17346.238599999993
2020-12-01,19513.72090000001
2021-01-01,15130.38374
2021-02-01,13315.66861
2021-03-01,16437.38512000001
2021-04-01,14150.54418
2021-05-01,16683.83609
2021-06-01,19498.84758000001
2021-07-01,26960.9979
2021-08-01,24569.73075
2021-09-01,26186.38854
2021-10-01,29966.32279
2021-11-01,24688.04601000001
2021-12-01,25444.59594
2022-01-01,28421.695319999984
2022-02-01,20317.87918000001
2022-03-01,35341.82846
2022-04-01,26007.7872
2022-05-01,26394.96986000001
2022-06-01,21358.66374000002
2022-07-01,26829.19556
2022-08-01,35506.65431999999
2022-09-01,35915.010030000005
2022-10-01,35021.19282999999
2022-11-01,36409.13953000001
2022-12-01,23475.84530999999
2023-01-01,29012.96910000001
2023-02-01,17038.1476
2023-03-01,28952.98608000001
2023-04-01,24915.14775999999
2023-05-01,28803.14442999999
2023-06-01,24117.89958999999
2023-07-01,24477.94817
2023-08-01,33136.16804999996
2023-09-01,28239.60814000002
2023-10-01,28608.86452
2023-11-01,29852.27514999999
2023-12-01,21663.01495999999
2024-01-01,30713.71189000002
2024-02-01,18875.09370999999
2024-03-01,19337.78441999999
2024-04-01,21206.26866999999
2024-05-01,21210.02423999999
2024-06-01,15825.31804
2024-07-01,21787.49857
2024-08-01,21964.35416
2024-09-01,18213.41701999999
2024-10-01,21555.5409
2024-11-01,19567.76162


 Definition: Recaudación del SRI: ICE, Importaciones. Source: SRI
